"Banque","Type","Longitude","Latitude"
"credit_mutuel","cooperative",1.370444,44.029604
"credit_mutuel","cooperative",1.377816,44.00857
"credit_mutuel","cooperative",1.355621,44.022229
"credit_mutuel","cooperative",1.356824,44.016821
"credit_mutuel","cooperative",1.685815,43.773476
"credit_mutuel","cooperative",5.374398,43.414256
"credit_mutuel","cooperative",5.258482,43.435885
"credit_mutuel","cooperative",5.242141,43.416828
"credit_mutuel","cooperative",5.359177,43.345721
"credit_mutuel","cooperative",5.216182,43.417063
"credit_mutuel","cooperative",5.497144,43.297676
"credit_mutuel","cooperative",5.479574,43.291348
"credit_mutuel","cooperative",5.446465,43.29614
"credit_mutuel","cooperative",5.414074,43.304252
"credit_mutuel","cooperative",5.51722,43.281257
"credit_mutuel","cooperative",5.399862,43.3076
"credit_mutuel","cooperative",5.421653,43.280899
"credit_mutuel","cooperative",5.400824,43.297752
"credit_mutuel","cooperative",5.568028,43.293241
"credit_mutuel","cooperative",5.383668,43.299218
"credit_mutuel","cooperative",5.379453,43.297172
"credit_mutuel","cooperative",5.373441,43.306749
"credit_mutuel","cooperative",5.385097,43.28613
"credit_mutuel","cooperative",5.408938,43.265127
"credit_mutuel","cooperative",5.37182,43.298888
"credit_mutuel","cooperative",5.386096,43.269435
"credit_mutuel","cooperative",4.627205,43.676143
"credit_mutuel","cooperative",4.65687,43.803614
"credit_mutuel","cooperative",4.810133,43.638132
"credit_mutuel","cooperative",4.830266,43.78757
"credit_mutuel","cooperative",4.363407,43.82172
"credit_mutuel","cooperative",4.352505,43.828423
"credit_mutuel","cooperative",4.355256,43.837144
"credit_mutuel","cooperative",4.855585,43.884285
"credit_mutuel","cooperative",5.001106,43.583401
"credit_mutuel","cooperative",4.98806,43.511735
"credit_mutuel","cooperative",4.944786,43.435677
"credit_mutuel","cooperative",4.138121,43.67583
"credit_mutuel","cooperative",5.566441,43.256935
"credit_mutuel","cooperative",5.540161,43.213649
"credit_mutuel","cooperative",5.416976,43.258383
"credit_mutuel","cooperative",5.605065,43.174093
"credit_mutuel","cooperative",5.403673,43.246172
"credit_mutuel","cooperative",5.392086,43.264397
"credit_mutuel","cooperative",5.167963,43.477111
"credit_mutuel","cooperative",5.162411,43.39099
"credit_mutuel","cooperative",5.056778,43.402334
"credit_mutuel","cooperative",4.985289,43.406324
"credit_mutuel","cooperative",5.693397,43.183309
"credit_mutuel","cooperative",5.380904,43.266106
"credit_mutuel","cooperative",5.801847,43.117769
"credit_mutuel","cooperative",5.860854,43.12755
"credit_mutuel","cooperative",5.840726,43.09262
"credit_mutuel","cooperative",5.364616,43.301787
"credit_mutuel","cooperative",5.358591,43.288725
"credit_mutuel","cooperative",5.381205,43.266298
"credit_mutuel","cooperative",-0.164217,49.127288
"credit_mutuel","cooperative",-0.30517,49.188402
"credit_mutuel","cooperative",-0.350608,49.150121
"credit_mutuel","cooperative",-0.35228,49.169733
"credit_mutuel","cooperative",-0.352314,49.177555
"credit_mutuel","cooperative",-0.330884,49.202931
"credit_mutuel","cooperative",-0.353714,49.178205
"credit_mutuel","cooperative",-0.353739,49.178295
"credit_mutuel","cooperative",-0.357691,49.177831
"credit_mutuel","cooperative",-0.357725,49.184001
"credit_mutuel","cooperative",-0.376425,49.139987
"credit_mutuel","cooperative",-0.361805,49.181594
"credit_mutuel","cooperative",-0.033183,49.0187
"credit_mutuel","cooperative",-0.367162,49.182071
"credit_mutuel","cooperative",-0.391868,49.173634
"credit_mutuel","cooperative",-0.396672,49.180938
"credit_mutuel","cooperative",-0.09676,49.286087
"credit_mutuel","cooperative",-0.259873,49.285158
"credit_mutuel","cooperative",-0.708001,49.278963
"credit_mutuel","cooperative",-0.872626,49.241914
"credit_mutuel","cooperative",-0.652593,49.080769
"credit_mutuel","cooperative",-0.37359,49.297344
"credit_mutuel","cooperative",-0.631853,49.021458
"credit_mutuel","cooperative",-1.101797,49.318012
"credit_mutuel","cooperative",-0.476657,48.985446
"credit_mutuel","cooperative",-0.199721,48.896609
"credit_mutuel","cooperative",-0.550645,48.849979
"credit_mutuel","cooperative",-0.498959,48.81091
"credit_mutuel","cooperative",-0.567938,48.747728
"credit_mutuel","cooperative",-0.538231,48.711505
"credit_mutuel","cooperative",-0.729903,48.764182
"credit_mutuel","cooperative",-0.368469,48.698785
"credit_mutuel","cooperative",-0.243719,48.764197
"credit_mutuel","cooperative",-0.89035,48.839452
"credit_mutuel","cooperative",-0.711372,48.645496
"credit_mutuel","cooperative",-0.645156,48.591931
"credit_mutuel","cooperative",-0.919542,48.724626
"credit_mutuel","cooperative",-0.35624,48.589968
"credit_mutuel","cooperative",-0.41794,48.557281
"credit_mutuel","cooperative",-0.481056,48.534044
"credit_mutuel","cooperative",0.082151,49.365655
"credit_mutuel","cooperative",0.185282,49.286161
"credit_mutuel","cooperative",0.231929,49.41987
"credit_mutuel","cooperative",0.128863,49.484112
"credit_mutuel","cooperative",0.341971,49.345404
"credit_mutuel","cooperative",0.142737,49.505688
"credit_mutuel","cooperative",0.13077,49.499965
"credit_mutuel","cooperative",0.109479,49.493089
"credit_mutuel","cooperative",0.10479,49.490929
"credit_mutuel","cooperative",0.100285,49.506442
"credit_mutuel","cooperative",0.191496,49.545341
"credit_mutuel","cooperative",0.084504,49.509345
"credit_mutuel","cooperative",0.358393,49.529802
"credit_mutuel","cooperative",0.516356,49.357611
"credit_mutuel","cooperative",0.472696,49.57236
"credit_mutuel","cooperative",0.533772,49.518997
"credit_mutuel","cooperative",0.223213,49.145132
"credit_mutuel","cooperative",-1.245883,49.304704
"credit_mutuel","cooperative",-1.317905,49.408806
"credit_mutuel","cooperative",-1.101456,49.11635
