"Banque","Type","Adresse"
"credit_mutuel","cooperative","12 ROUTE DE SAINT MARTIN ,  17670 ,  LA COUARDE SUR MER"
"credit_mutuel","cooperative","2 RUE DE LA PART DES ANGES ,  17520 ,  ARCHIAC"
"credit_mutuel","cooperative","23 AVENUE VICTOR HUGO ,  17500 ,  JONZAC"
"credit_mutuel","cooperative","1 COURS ALSACE LORRAINE ,  17800 ,  PONS"
"credit_mutuel","cooperative","103 T AVENUE DE LA REPUBLIQUE ,  17150 ,  MIRAMBEAU"
"credit_mutuel","cooperative","BOULEVARD DE SAINTONGE ,  17130 ,  MONTENDRE"
"credit_mutuel","cooperative","18 AVENUE CHARLES DE GAULLE ,  17610 ,  CHANIERS"
"credit_mutuel","cooperative","3 ZONE ARTISANALE DE PIED SEC ,  17260 ,  GEMOZAC"
"credit_mutuel","cooperative","5 AVENUE DE LA REPUBLIQUE ,  17270 ,  MONTGUYON"
"credit_mutuel","cooperative","1 RUE EUGENE FROMENTIN ,  17100 ,  SAINTES"
"credit_mutuel","cooperative","90 COURS PAUL DOUMER ,  17100 ,  SAINTES"
"credit_mutuel","cooperative","1 RUE D ANGOULEME ,  17160 ,  MATHA"
"credit_mutuel","cooperative","26 BOULEVARD DES DANDONNEAUX ,  17120 ,  COZES"
"credit_mutuel","cooperative","1 PLACE DE LA VICTOIRE ,  17360 ,  ST AIGULIN"
"credit_mutuel","cooperative","1 RUE FOND BOULET ,  17350 ,  ST SAVINIEN"
"credit_mutuel","cooperative","14 RUE GAMBETTA ,  17400 ,  ST JEAN D ANGELY"
"credit_mutuel","cooperative","18 B RUE EUGENE MOUSNIER ,  17600 ,  SAUJON"
"credit_mutuel","cooperative","4 PLACE DE VERDUN ,  17110 ,  ST GEORGES DE DIDONNE"
"credit_mutuel","cooperative","22 PLACE ARISTIDE BRIAND ,  17470 ,  AULNAY"
"credit_mutuel","cooperative","68 AVENUE ANDRE MALRAUX ,  17250 ,  PONT L ABBE D ARNOULT"
"credit_mutuel","cooperative","69 BOULEVARD ARISTIDE BRIAND ,  17200 ,  ROYAN"
"credit_mutuel","cooperative","20 ROUTE DE SAINT CLEMENT ,  17590 ,  ARS EN RE"
"credit_mutuel","cooperative","70 AVENUE VICTOR HUGO ,  85360 ,  LA TRANCHE SUR MER"
"credit_mutuel","cooperative","1 RUE DU PONT NEUF ,  85460 ,  L AIGUILLON SUR MER"
"credit_mutuel","cooperative","7 PLACE DE L HOTEL DE VILLE ,  85520 ,  JARD SUR MER"
"credit_mutuel","cooperative","16 RUE NATIONALE ,  85750 ,  ANGLES"
"credit_mutuel","cooperative","1 RUE DE LA LIBERTE ,  85560 ,  LONGEVILLE SUR MER"
"credit_mutuel","cooperative","4 PLACE DE L ABBAYE ,  85580 ,  ST MICHEL EN L HERM"
"credit_mutuel","cooperative","3 RUE DU BOIS VILAIS ,  85440 ,  AVRILLE"
"credit_mutuel","cooperative","17 RUE DU CHATEAU ,  85440 ,  TALMONT ST HILAIRE"
"credit_mutuel","cooperative","22 AVENUE NAPOLEON 1ER ,  85540 ,  MOUTIERS LES MAUXFAITS"
"credit_mutuel","cooperative","7 PLACE GAMBETTA ,  17390 ,  LA TREMBLADE"
"credit_mutuel","cooperative","11 RUE DES ENTREPRENEURS ,  17320 ,  MARENNES"
"credit_mutuel","cooperative","102 RUE DE LA ROCHE ,  17640 ,  VAUX SUR MER"
"credit_mutuel","cooperative","RUE GEORGES CLEMENCEAU ,  85770 ,  VIX"
"credit_mutuel","cooperative","12 RUE DU CHAMP DE FOIRE ,  85420 ,  MAILLEZAIS"
"credit_mutuel","cooperative","1 A RUE PASTEUR ,  79270 ,  FRONTENAY ROHAN ROHAN"
"credit_mutuel","cooperative","455 AVENUE DU MARAIS POITEVIN ,  79460 ,  MAGNE"
"credit_mutuel","cooperative","7 RUE DE LA COMBE ,  85490 ,  BENET"
"credit_mutuel","cooperative","2 RUE DE L AN VI ,  85450 ,  CHAILLE LES MARAIS"
"credit_mutuel","cooperative","31 RUE FRANCOIS ROY ,  85200 ,  FONTENAY LE COMTE"
"credit_mutuel","cooperative","53 RUE DE LA REPUBLIQUE ,  85200 ,  FONTENAY LE COMTE"
"credit_mutuel","cooperative","15 RUE DU 8 MAI 1945 ,  85370 ,  NALLIERS"
"credit_mutuel","cooperative","10 PLACE DES ACACIAS ,  85401 ,  LUCON"
"credit_mutuel","cooperative","5 RUE DU COMMERCE ,  79170 ,  BRIOUX SUR BOUTONNE"
"credit_mutuel","cooperative","22 PLACE CAIL ,  79110 ,  CHEF BOUTONNE"
"credit_mutuel","cooperative","20 PLACE DU MARCHE ,  79500 ,  MELLE"
"credit_mutuel","cooperative","85 GRANDE RUE ,  79190 ,  SAUZE VAUSSAIS"
"credit_mutuel","cooperative","68 AVENUE DE NIORT ,  79370 ,  CELLES SUR BELLE"
"credit_mutuel","cooperative","29 RUE ESPRIT DES LOIS ,  33075 ,  BORDEAUX"
"credit_mutuel","cooperative","50 BOULEVARD RAYMOND FOURCADE ,  47200 ,  MARMANDE"
"credit_mutuel","cooperative","1817 ROUTE DE NIORT ,  79230 ,  AIFFRES"
"credit_mutuel","cooperative","40 RUE D AURON ,  18000 ,  BOURGES"
"credit_mutuel","cooperative","1 RUE DE SARREBOURG ,  18000 ,  BOURGES"
"credit_mutuel","cooperative","ROUTE DE LA CHARITE ,  18000 ,  BOURGES"
"credit_mutuel","cooperative","62 ROUTE D ORLEANS ,  18230 ,  ST DOULCHARD"
"credit_mutuel","cooperative","9 RUE BLANCHE BARON ,  18102 ,  VIERZON"
"credit_mutuel","cooperative","1 RUE DE LA REPUBLIQUE ,  36100 ,  ISSOUDUN"
"credit_mutuel","cooperative","1 RUE SAINT JACQUES ,  58200 ,  COSNE COURS SUR LOIRE"
"credit_mutuel","cooperative","1 PLACE DU GENERAL DE GAULLE ,  41200 ,  ROMORANTIN LANTHENAY"
"credit_mutuel","cooperative","3 ROUTE D ISSOUDUN ,  36130 ,  DEOLS"
"credit_mutuel","cooperative","5 RUE JEAN JAURES ,  36000 ,  CHATEAUROUX"
"credit_mutuel","cooperative","33 AVENUE D OCCITANIE ,  36250 ,  ST MAUR"
"credit_mutuel","cooperative","26 RUE GAMBETTA ,  45500 ,  GIEN"
"credit_mutuel","cooperative","5 RUE DES HUILIERS ,  45600 ,  SULLY SUR LOIRE"
"credit_mutuel","cooperative","69 RUE DU GENERAL LECLERC ,  45240 ,  LA FERTE ST AUBIN"
"credit_mutuel","cooperative","1 RUE PIERRE HENRI MAUGER ,  41700 ,  LE CONTROIS EN SOLOGNE"
"credit_mutuel","cooperative","2 PLACE ARISTIDE BRIAND ,  45110 ,  CHATEAUNEUF SUR LOIRE"
"credit_mutuel","cooperative","77 RUE DE CHAMPAGNE ,  45160 ,  OLIVET"
"credit_mutuel","cooperative","127 AVENUE NATIONALE ,  45430 ,  CHECY"
"credit_mutuel","cooperative","1298 AVENUE D ANTIBES ,  45200 ,  AMILLY"
"credit_mutuel","cooperative","185 RUE DES CLOUSEAUX ,  41350 ,  ST GERVAIS LA FORET"
"credit_mutuel","cooperative","55 RUE NATIONALE ,  41400 ,  MONTRICHARD VAL DE CHER"
"credit_mutuel","cooperative","2 RUE DU COMMERCE ,  41000 ,  BLOIS"
"credit_mutuel","cooperative","34 PLACE DE LA NATION ,  87500 ,  ST YRIEIX LA PERCHE"
"credit_mutuel","cooperative","4 ALLEE D ITALIE ,  87220 ,  FEYTIAT"
"credit_mutuel","cooperative","20 PLACE DU COMMERCE ,  87350 ,  PANAZOL"
"credit_mutuel","cooperative","80 AVENUE MAL D LATTRE DE TASSIGNY ,  87000 ,  LIMOGES"
"credit_mutuel","cooperative","26 AVENUE MARTIN LUTHER KING ,  87000 ,  LIMOGES"
"credit_mutuel","cooperative","53 AVENUE DU PRESIDENT WILSON ,  87700 ,  AIXE SUR VIENNE"
"credit_mutuel","cooperative","13 PLACE JOURDAN ,  87000 ,  LIMOGES"
"credit_mutuel","cooperative","61 AVENUE DU GENERAL LECLERC ,  87100 ,  LIMOGES"
"credit_mutuel","cooperative","14 RUE GEORGES BRIQUET ,  87100 ,  LIMOGES"
"credit_mutuel","cooperative","7 RUE PASTEUR ,  87410 ,  LE PALAIS SUR VIENNE"
"credit_mutuel","cooperative","91 AVENUE DE LIMOGES ,  87270 ,  COUZEIX"
"credit_mutuel","cooperative","1 RUE JEAN MONNET ,  87570 ,  RILHAC RANCON"
"credit_mutuel","cooperative","27 BOULEVARD VICTOR HUGO ,  87200 ,  ST JUNIEN"
"credit_mutuel","cooperative","23 RUE DOMINIQUE ANCEMOT ,  21120 ,  IS SUR TILLE"
"credit_mutuel","cooperative","44 RUE HUBERT LANGUET ,  21350 ,  VITTEAUX"
"credit_mutuel","cooperative","1 AVENUE EDOUARD SPAHR ,  21260 ,  SELONGEY"
"credit_mutuel","cooperative","3 RUE DE LA LIBERTE ,  21140 ,  SEMUR EN AUXOIS"
"credit_mutuel","cooperative","9 AVENUE FRANCOIS MITTERRAND ,  21370 ,  PLOMBIERES LES DIJON"
"credit_mutuel","cooperative","4 RUE JEANNE BARRET ,  21000 ,  DIJON"
"credit_mutuel","cooperative","1 AVENUE DE LA DECOUVERTE ,  21000 ,  DIJON"
"credit_mutuel","cooperative","24 AVENUE ALBERT CAMUS ,  21098 ,  DIJON"
"credit_mutuel","cooperative","26 AVENUE ALBERT CAMUS ,  21000 ,  DIJON"
"credit_mutuel","cooperative","34 BOULEVARD DE TROYES ,  21240 ,  TALANT"
"credit_mutuel","cooperative","37 RUE DU FAUBOURG SAINT NICOLAS ,  21121 ,  FONTAINE LES DIJON"
"credit_mutuel","cooperative","12 PLACE DARCY ,  21054 ,  DIJON"
"credit_mutuel","cooperative","10 PLACE DARCY ,  21054 ,  DIJON"
"credit_mutuel","cooperative","15 BOULEVARD DE LA MARNE ,  21000 ,  DIJON"
"credit_mutuel","cooperative","67 AVENUE GUSTAVE EIFFEL ,  21000 ,  DIJON"
"credit_mutuel","cooperative","2 PLACE GALILEE ,  21000 ,  DIJON"
"credit_mutuel","cooperative","8 RUE SAULNIER ,  21230 ,  ARNAY LE DUC"
"credit_mutuel","cooperative","11 AVENUE GENERAL DE GAULLE ,  21320 ,  POUILLY EN AUXOIS"
"credit_mutuel","cooperative","14 B AVENUE CHARLES DE GAULLE ,  71400 ,  AUTUN"
"credit_mutuel","cooperative","3 RUE DE LA FOIRE ,  21210 ,  SAULIEU"
"credit_mutuel","cooperative","14 RUE CHARLES GIRAUD ,  21190 ,  MEURSAULT"
"credit_mutuel","cooperative","14 RUE GUSTAVE EIFFEL ,  21200 ,  BEAUNE"
"credit_mutuel","cooperative","6 PLACE FLEURY ,  21200 ,  BEAUNE"
"credit_mutuel","cooperative","26 RUE DU FAUBOURG MADELEINE ,  21200 ,  BEAUNE"
"credit_mutuel","cooperative","2 RUE DU BOURG ,  71150 ,  CHAGNY"
"credit_mutuel","cooperative","5 RUE DU 18 DECEMBRE ,  21704 ,  NUITS ST GEORGES"
"credit_mutuel","cooperative","59 RUE MARECHAL FOCH ,  71200 ,  LE CREUSOT"
"credit_mutuel","cooperative","16 RUE JEAN JAURES ,  71200 ,  LE CREUSOT"
"credit_mutuel","cooperative","1 ROUTE DE BEAUNE ,  21220 ,  GEVREY CHAMBERTIN"
"credit_mutuel","cooperative","63 AVENUE DE LA REPUBLIQUE ,  71210 ,  MONTCHANIN"
"credit_mutuel","cooperative","18 PLACE DU PETIT FORUM ,  21160 ,  MARSANNAY LA COTE"
"credit_mutuel","cooperative","119 AVENUE ROLAND CARRAZ ,  21300 ,  CHENOVE"
"credit_mutuel","cooperative","104 RUE EMILE GRUET ,  21130 ,  AUXONNE"
"credit_mutuel","cooperative","43 RUE DU 8 MAI 1945 ,  21270 ,  PONTAILLER SUR SAONE"
"credit_mutuel","cooperative","4 RUE PASTEUR ,  21110 ,  GENLIS"
"credit_mutuel","cooperative","34 AVENUE LEON JOUHAUX ,  39102 ,  DOLE"
"credit_mutuel","cooperative","7 A AVENUE DE LA GARE D EAU ,  21170 ,  ST JEAN DE LOSNE"
"credit_mutuel","cooperative","29 RUE MARCEL AYME ,  39102 ,  DOLE"
"credit_mutuel","cooperative","19 PLACE DE L HOTEL DE VILLE ,  21470 ,  BRAZEY EN PLAINE"
"credit_mutuel","cooperative","4 AVENUE KENNEDY ,  39500 ,  TAVAUX"
"credit_mutuel","cooperative","2 PLACE DE LA LIBERTE ,  21800 ,  CHEVIGNY ST SAUVEUR"
"credit_mutuel","cooperative","34 GRANDE RUE ,  21310 ,  MIREBEAU SUR BEZE"
"credit_mutuel","cooperative","4 PLACE CENTRALE ROGER REMOND ,  21800 ,  QUETIGNY"
"credit_mutuel","cooperative","18 ROUTE DE DIJON ,  21600 ,  LONGVIC"
"credit_mutuel","cooperative","605 ROUTE DE GRAY ,  21850 ,  ST APOLLINAIRE"
"credit_mutuel","cooperative","63 RUE DE MIRANDE ,  21000 ,  DIJON"
"credit_mutuel","cooperative","4 GR DU FG SAINT GEORGES ,  21250 ,  SEURRE"
"credit_mutuel","cooperative","30 RUE CHEVREUL ,  21000 ,  DIJON"
"credit_mutuel","cooperative","1 RUE LAMONNOYE ,  21000 ,  DIJON"
"credit_mutuel","cooperative","12 PLACE DE LA LIBERTE ,  71350 ,  VERDUN SUR LE DOUBS"
"credit_mutuel","cooperative","38 AVENUE CONDORCET ,  71880 ,  CHATENOY LE ROYAL"
"credit_mutuel","cooperative","PLACE DU JEU DE PAUME ,  21460 ,  EPOISSES"
"credit_mutuel","cooperative","35 GRANDE RUE ARISTIDE BRIAND ,  89200 ,  AVALLON"
"credit_mutuel","cooperative","13 AVENUE JEAN JAURES ,  89000 ,  AUXERRE"
"credit_mutuel","cooperative","12 PLACE CHARLES LEPERE ,  89000 ,  AUXERRE"
"credit_mutuel","cooperative","30 AVENUE CHARLES DE GAULLE ,  89000 ,  AUXERRE"
"credit_mutuel","cooperative","PLACE HENRI IV ,  21610 ,  FONTAINE FRANCAISE"
"credit_mutuel","cooperative","5 BOULEVARD DES GRANDS MOULINS ,  70100 ,  GRAY"
"credit_mutuel","cooperative","2 RUE FERNAND PERROT ,  70150 ,  MARNAY"
"credit_mutuel","cooperative","26 BOULEVARD JEAN MOULIN ,  23300 ,  LA SOUTERRAINE"
"credit_mutuel","cooperative","2 RUE LOUIS JOUVET ,  87300 ,  BELLAC"
"credit_mutuel","cooperative","14 BOULEVARD GAMBETTA ,  86500 ,  MONTMORILLON"
"credit_mutuel","cooperative","23 ROUTE DE MONTMORILLON ,  86320 ,  LUSSAC LES CHATEAUX"
"credit_mutuel","cooperative","14 ALLEE DU CHENE ,  25400 ,  AUDINCOURT"
"credit_mutuel","cooperative","16 RUE ETIENNE OEHMICHEN ,  25700 ,  VALENTIGNEY"
"credit_mutuel","cooperative","118 RUE DU GENERAL LECLERC ,  25230 ,  SELONCOURT"
"credit_mutuel","cooperative","ZAC DU PIED DES GOUTTES ,  25200 ,  MONTBELIARD"
"credit_mutuel","cooperative","3 AVENUE DU GEN CHARLES DE GAULLE ,  25460 ,  ETUPES"
"credit_mutuel","cooperative","7 RUE DE PONTARLIER ,  25600 ,  SOCHAUX"
"credit_mutuel","cooperative","2 IMPASSE DES GRAVIERS ,  25200 ,  MONTBELIARD"
"credit_mutuel","cooperative","6 RUE GEORGES CLEMENCEAU ,  25200 ,  MONTBELIARD"
"credit_mutuel","cooperative","2 RUE DU 17 NOVEMBRE ,  25350 ,  MANDEURE"
"credit_mutuel","cooperative","20 RUE PIERRE CURIE ,  25200 ,  GRAND CHARMONT"
"credit_mutuel","cooperative","2 RUE DU CHAMP DU MOULIN ,  25200 ,  BETHONCOURT"
"credit_mutuel","cooperative","2 RUE PIERRE BEUCLER ,  90500 ,  BEAUCOURT"
"credit_mutuel","cooperative","10 GRANDE RUE ,  90400 ,  TREVENANS"
"credit_mutuel","cooperative","33 RUE GENERAL LECLERC ,  90600 ,  GRANDVILLARS"
"credit_mutuel","cooperative","2 A RUE DES BUIS ,  25150 ,  PONT DE ROIDE VERMONDANS"
"credit_mutuel","cooperative","38 AVENUE LEON JOUHAUX ,  70400 ,  HERICOURT"
"credit_mutuel","cooperative","32 FAUBOURG DE BELFORT ,  90101 ,  DELLE"
"credit_mutuel","cooperative","7 RUE D ANDELNANS ,  90400 ,  DANJOUTIN"
"credit_mutuel","cooperative","47 GR FRANCOIS MITTERRAND ,  90800 ,  BAVILLIERS"
"credit_mutuel","cooperative","1 RUE JEAN DOLLFUS ,  90000 ,  BELFORT"
"credit_mutuel","cooperative","20 RUE DE LA PRAIRIE ,  25114 ,  BAUME LES DAMES"
"credit_mutuel","cooperative","4 B PLACE DU MARCHE ,  25680 ,  ROUGEMONT"
"credit_mutuel","cooperative","2 RUE DU MAGNY ,  25250 ,  L ISLE SUR LE DOUBS"
"credit_mutuel","cooperative","5 RUE DU LAVOIR ,  25800 ,  VALDAHON"
"credit_mutuel","cooperative","118 RUE FRANCOIS GRAMMONT ,  70110 ,  VILLERSEXEL"
"credit_mutuel","cooperative","34 RUE DU TACOT ,  70190 ,  RIOZ"
"credit_mutuel","cooperative","2 GRANDE RUE ,  25660 ,  SAONE"
"credit_mutuel","cooperative","154 RUE DE BELFORT ,  25000 ,  BESANCON"
"credit_mutuel","cooperative","15 B AVENUE FONTAINE ARGENT ,  25000 ,  BESANCON"
"credit_mutuel","cooperative","1 PLACE FLORE ,  25000 ,  BESANCON"
"credit_mutuel","cooperative","3 BIS AVENUE ELISEE CUSENIER ,  25013 ,  BESANCON"
"credit_mutuel","cooperative","1 ROUTE DE GILLEY ,  25390 ,  ORCHAMPS VENNES"
"credit_mutuel","cooperative","6 RUE JEAN WYRSCH ,  25000 ,  BESANCON"
"credit_mutuel","cooperative","4 RUE GUSTAVE COURBET ,  25014 ,  BESANCON"
"credit_mutuel","cooperative","ROUTE DE CHATILLON ,  25870 ,  CHATILLON LE DUC"
"credit_mutuel","cooperative","13 B AVENUE DE MONTRAPON ,  25000 ,  BESANCON"
"credit_mutuel","cooperative","65 BIS RUE DE DOLE ,  25020 ,  BESANCON"
"credit_mutuel","cooperative","5 RUE MADELEINE BRES ,  25000 ,  BESANCON"
"credit_mutuel","cooperative","PLACE DU JURA ,  25290 ,  ORNANS"
"credit_mutuel","cooperative","14 RUE ANDRE BRETON ,  25058 ,  BESANCON"
"credit_mutuel","cooperative","13 B AVENUE DE L ILE DE FRANCE ,  25000 ,  BESANCON"
"credit_mutuel","cooperative","12 RUE DE BESANCON ,  25410 ,  ST VIT"
"credit_mutuel","cooperative","18 RUE DE LA REPUBLIQUE ,  39110 ,  SALINS LES BAINS"
"credit_mutuel","cooperative","9 RUE DE LA REPUBLIQUE ,  90000 ,  BELFORT"
"credit_mutuel","cooperative","1 PLACE DE LA REPUBLIQUE ,  90004 ,  BELFORT"
"credit_mutuel","cooperative","2 RUE DE L ETANG ,  90000 ,  BELFORT"
"credit_mutuel","cooperative","2 RUE DE SAINT HIPPOLYTE ,  25120 ,  MAICHE"
"credit_mutuel","cooperative","RUE PASTEUR ,  25130 ,  VILLERS LE LAC"
"credit_mutuel","cooperative","23 GRANDE RUE ,  25500 ,  MORTEAU"
"credit_mutuel","cooperative","1 RUE DE BELFORT ,  68210 ,  MONTREUX VIEUX"
"credit_mutuel","cooperative","6 RUE ANDRE ROZ ,  25300 ,  DOUBS"
"credit_mutuel","cooperative","17 RUE DE SALINS ,  25300 ,  PONTARLIER"
"credit_mutuel","cooperative","16 ROUTE DE LA POSTE ,  25370 ,  LES HOPITAUX NEUFS"
"credit_mutuel","cooperative","50 RUE DU MARECHAL FOCH ,  39300 ,  CHAMPAGNOLE"
"credit_mutuel","cooperative","34 PLACE DE LA LIBERTE ,  39600 ,  ARBOIS"
"credit_mutuel","cooperative","RUE DU LAC ,  74500 ,  EVIAN LES BAINS"
"credit_mutuel","cooperative","18 PLACE DES DEPORTES ,  39800 ,  POLIGNY"
"credit_mutuel","cooperative","CENTRE COMMERCIAL ,  38780 ,  PONT EVEQUE"
"credit_mutuel","cooperative","1 PLACE HENRI BARBUSSE ,  69700 ,  GIVORS"
"credit_mutuel","cooperative","1 PLACE DEAGENT ,  38160 ,  ST MARCELLIN"
"credit_mutuel","cooperative","36 RUE VICTOR HUGO ,  86400 ,  CIVRAY"
"credit_mutuel","cooperative","1 B PLACE DE LA PAYSE ,  79120 ,  LEZAY"
"credit_mutuel","cooperative","13 AVENUE DE PARIS ,  86370 ,  VIVONNE"
"credit_mutuel","cooperative","PLACE CLEMENCEAU ,  79800 ,  LA MOTHE ST HERAY"
"credit_mutuel","cooperative","56 AVENUE DE PARIS ,  79260 ,  LA CRECHE"
"credit_mutuel","cooperative","10 AVENUE GAMBETTA ,  79400 ,  ST MAIXENT L ECOLE"
"credit_mutuel","cooperative","13 PLACE ARISTIDE BRIAND ,  27110 ,  LE NEUBOURG"
"credit_mutuel","cooperative","25 PLACE CARNOT ,  27190 ,  CONCHES EN OUCHE"
"credit_mutuel","cooperative","7 PLACE SAINT MARTIN ,  61300 ,  L AIGLE"
"credit_mutuel","cooperative","26 RUE DES MARTYRS ,  76500 ,  ELBEUF"
"credit_mutuel","cooperative","10 RUE CHARTRAINE ,  27000 ,  EVREUX"
"credit_mutuel","cooperative","21 RUE JEAN MOULIN ,  27000 ,  EVREUX"
"credit_mutuel","cooperative","23 RUE DU MARECHAL FOCH ,  27400 ,  LOUVIERS"
"credit_mutuel","cooperative","80 RUE DE LA PIERRE D ETAT ,  76650 ,  PETIT COURONNE"
"credit_mutuel","cooperative","22 RUE DE LA POISSONNERIE ,  27130 ,  VERNEUIL D AVRE ET D ITON"
"credit_mutuel","cooperative","60 RUE CHARLES RENARD ,  28350 ,  ST LUBIN DES JONCHERETS"
"credit_mutuel","cooperative","23 RUE DE PARIS ,  28270 ,  BREZOLLES"
"credit_mutuel","cooperative","81 RUE EDOUARD ISAMBARD ,  27120 ,  PACY SUR EURE"
"credit_mutuel","cooperative","20 RUE DU GENERAL DE GAULLE ,  27600 ,  GAILLON"
"credit_mutuel","cooperative","66 ROUTE DE CRECY ,  28500 ,  VERNOUILLET"
"credit_mutuel","cooperative","16 RUE DES GAULTS ,  28109 ,  DREUX"
"credit_mutuel","cooperative","37 RUE D ALBUFERA ,  27200 ,  VERNON"
"credit_mutuel","cooperative","8 RUE LOUIS PEURET ,  28250 ,  SENONCHES"
"credit_mutuel","cooperative","3 RUE DE LA VERRERIE ,  61190 ,  TOUROUVRE AU PERCHE"
"credit_mutuel","cooperative","2 PLACE NICOLAS POUSSIN ,  27700 ,  LES ANDELYS"
"credit_mutuel","cooperative","4 RUE JEAN JACQUES ROUSSEAU ,  76800 ,  ST ETIENNE DU ROUVRAY"
"credit_mutuel","cooperative","5 AVENUE DE LA REPUBLIQUE ,  78200 ,  MANTES LA JOLIE"
"credit_mutuel","cooperative","75 ROUTE DE PARIS ,  76240 ,  LE MESNIL ESNARD"
"credit_mutuel","cooperative","11 PLACE DE L HOTEL DE VILLE ,  76300 ,  SOTTEVILLE LES ROUEN"
"credit_mutuel","cooperative","63 RUE SADI CARNOT ,  76160 ,  DARNETAL"
"credit_mutuel","cooperative","71 AVENUE DES PROVINCES ,  76120 ,  LE GRAND QUEVILLY"
"credit_mutuel","cooperative","20 RUE DE VIENNE ,  27140 ,  GISORS"
"credit_mutuel","cooperative","120 RUE SAINT JULIEN ,  76100 ,  ROUEN"
"credit_mutuel","cooperative","96 RUE SAINT SEVER ,  76100 ,  ROUEN"
"credit_mutuel","cooperative","1 RUE DE LA REPUBLIQUE ,  60240 ,  CHAUMONT EN VEXIN"
"credit_mutuel","cooperative","2 RUE DES BOUCHERS ,  76220 ,  GOURNAY EN BRAY"
"credit_mutuel","cooperative","32 PLACE DE L HOTEL DE VILLE ,  60110 ,  MERU"
"credit_mutuel","cooperative","156 RUE DE PARIS ,  60000 ,  BEAUVAIS"
"credit_mutuel","cooperative","4 RUE DES JACOBINS ,  60000 ,  BEAUVAIS"
"credit_mutuel","cooperative","47 RUE DE CALAIS ,  60000 ,  BEAUVAIS"
"credit_mutuel","cooperative","57 B RUE ARISTIDE BRIAND ,  95520 ,  OSNY"
"credit_mutuel","cooperative","11 RUE THIERS ,  95300 ,  PONTOISE"
"credit_mutuel","cooperative","10 RUE DU MARCHE NEUF ,  95000 ,  CERGY"
"credit_mutuel","cooperative","12 RUE DES GALERIES ,  95000 ,  CERGY"
"credit_mutuel","cooperative","18 RUE DU GENERAL LECLERC ,  95310 ,  ST OUEN L AUMONE"
"credit_mutuel","cooperative","CENTRE COMMERCIAL FAMILY VILLAGE ,  78410 ,  AUBERGENVILLE"
"credit_mutuel","cooperative","89 PLACE DE L HOTEL DE VILLE ,  60230 ,  CHAMBLY"
"credit_mutuel","cooperative","72 AVENUE JEAN JAURES ,  76140 ,  LE PETIT QUEVILLY"
"credit_mutuel","cooperative","377 PLACE DU GENERAL DE GAULLE ,  76480 ,  DUCLAIR"
"credit_mutuel","cooperative","42 RUE JEANNE D ARC ,  76001 ,  ROUEN"
"credit_mutuel","cooperative","27 PLACE SAINT MARC ,  76000 ,  ROUEN"
"credit_mutuel","cooperative","1 RUE NATIONALE ,  78940 ,  LA QUEUE LES YVELINES"
"credit_mutuel","cooperative","6 RUE DE LA VOLAILLE ,  28210 ,  NOGENT LE ROI"
"credit_mutuel","cooperative","136 PLACE GASTON SANSON ,  76640 ,  TERRES DE CAUX"
"credit_mutuel","cooperative","3 RUE LOUIS BOUILHET ,  76190 ,  YVETOT"
"credit_mutuel","cooperative","61 RUE JEAN MOULIN ,  28170 ,  CHATEAUNEUF EN THYMERAIS"
"credit_mutuel","cooperative","10 RUE DE L EGLISE ,  28240 ,  LA LOUPE"
"credit_mutuel","cooperative","54 RUE PANNARD ,  28190 ,  COURVILLE SUR EURE"
"credit_mutuel","cooperative","3 PLACE DU GENERAL DE GAULLE ,  61110 ,  REMALARD EN PERCHE"
"credit_mutuel","cooperative","24 RUE COLLIN D HARLEVILLE ,  28130 ,  MAINTENON"
"credit_mutuel","cooperative","45 AVENUE DE LA PAIX ,  28300 ,  LEVES"
"credit_mutuel","cooperative","22 PLACE DU MARCHE ,  28700 ,  AUNEAU BLEURY ST SYMPHORIEN"
"credit_mutuel","cooperative","7 RUE DE LA PORTE DE CHARTRES ,  28320 ,  GALLARDON"
"credit_mutuel","cooperative","13 RUE BOURGEOISE ,  28231 ,  EPERNON"
"credit_mutuel","cooperative","4 B AVENUE GUSTAVE EIFFEL ,  28630 ,  GELLAINVILLE"
"credit_mutuel","cooperative","RUE DE LA MADELEINE ,  28000 ,  CHARTRES"
"credit_mutuel","cooperative","95 RUE D ANGIVILLER ,  78511 ,  RAMBOUILLET"
"credit_mutuel","cooperative","4 RUE MATHURIN REGNIER ,  28000 ,  CHARTRES"
"credit_mutuel","cooperative","16 AVENUE DE LA REPUBLIQUE ,  28600 ,  LUISANT"
"credit_mutuel","cooperative","167 RUE DE LA REPUBLIQUE ,  28300 ,  MAINVILLIERS"
"credit_mutuel","cooperative","118 RUE DE LA REPUBLIQUE ,  28110 ,  LUCE"
"credit_mutuel","cooperative","2 PLACE TESSIER ,  91670 ,  ANGERVILLE"
"credit_mutuel","cooperative","11 RUE DE VERDUN ,  28150 ,  LES VILLAGES VOVEENS"
"credit_mutuel","cooperative","3 RUE SAINTE CROIX ,  91150 ,  ETAMPES"
"credit_mutuel","cooperative","6 RUE DE LA MADELEINE ,  28310 ,  JANVILLE"
"credit_mutuel","cooperative","134 RUE NATIONALE ,  28310 ,  TOURY"
"credit_mutuel","cooperative","1 RUE DU 11 NOVEMBRE ,  28120 ,  BAILLEAU LE PIN"
"credit_mutuel","cooperative","9 RUE DU SOUS LT GERMOND ,  28330 ,  AUTHON DU PERCHE"
