"Banque","Type","Longitude","Latitude"
"Société générale","Lucrative",4.351023,43.814058
"Société générale","Lucrative",4.645695,44.254664
"Société générale","Lucrative",4.417783,44.011584
"Société générale","Lucrative",4.417783,44.011584
"Société générale","Lucrative",1.469336,43.353007
"Société générale","Lucrative",1.49638,43.60969
"Société générale","Lucrative",1.39692,43.63411
"Société générale","Lucrative",1.369244,43.647394
"Société générale","Lucrative",1.499217,43.515403
"Société générale","Lucrative",1.338602,43.608033
"Société générale","Lucrative",1.309729,43.611098
"Société générale","Lucrative",1.344591,43.537405
"Société générale","Lucrative",-1.160507,44.658773
"Société générale","Lucrative",1.500186,43.550551
"Société générale","Lucrative",1.500186,43.550551
"Société générale","Lucrative",1.50051,43.550731
"Société générale","Lucrative",1.500186,43.550551
"Société générale","Lucrative",1.325762,43.459355
"Société générale","Lucrative",1.328338,43.467775
"Société générale","Lucrative",1.397926,43.533851
"Société générale","Lucrative",1.529748,43.587015
"Société générale","Lucrative",1.47128,43.548156
"Société générale","Lucrative",2.00154,43.458694
"Société générale","Lucrative",0.72226,43.108366
"Société générale","Lucrative",1.175186,43.513112
"Société générale","Lucrative",1.533096,43.552929
"Société générale","Lucrative",1.430114,43.665832
"Société générale","Lucrative",1.43549,43.621445
"Société générale","Lucrative",1.438124,43.611158
"Société générale","Lucrative",1.454746,43.580266
"Société générale","Lucrative",1.469993,43.590319
"Société générale","Lucrative",1.467119,43.642214
"Société générale","Lucrative",1.450225,43.603928
"Société générale","Lucrative",1.482886,43.579113
"Société générale","Lucrative",1.4656,43.617545
"Société générale","Lucrative",1.389282,43.58154
"Société générale","Lucrative",1.447264,43.600468
"Société générale","Lucrative",1.446331,43.588157
"Société générale","Lucrative",1.447249,43.60738
"Société générale","Lucrative",1.348295,43.584909
"Société générale","Lucrative",0.585767,43.647972
"Société générale","Lucrative",0.371569,43.957542
"Société générale","Lucrative",0.074069,43.871753
"Société générale","Lucrative",1.081701,43.611764
"Société générale","Lucrative",-1.097041,44.742921
"Société générale","Lucrative",-1.168436,44.66214
"Société générale","Lucrative",-1.140602,44.765411
"Société générale","Lucrative",-0.51424,44.901922
"Société générale","Lucrative",-0.546093,44.807982
"Société générale","Lucrative",-0.969831,44.638437
"Société générale","Lucrative",-0.635702,44.910096
"Société générale","Lucrative",-0.662526,45.128139
"Société générale","Lucrative",-0.55989,44.840828
"Société générale","Lucrative",-0.554557,44.822363
"Société générale","Lucrative",-0.615196,44.852383
"Société générale","Lucrative",-0.571072,44.855468
"Société générale","Lucrative",-0.554557,44.822363
"Société générale","Lucrative",-0.554557,44.822363
"Société générale","Lucrative",-0.543057,44.822368
"Société générale","Lucrative",-0.482245,44.863325
"Société générale","Lucrative",-0.543057,44.822368
"Société générale","Lucrative",-0.58193,44.840152
"Société générale","Lucrative",-0.554557,44.822363
"Société générale","Lucrative",-0.604674,44.850159
"Société générale","Lucrative",-0.543057,44.822368
"Société générale","Lucrative",-0.568154,44.838053
"Société générale","Lucrative",-0.609692,44.832234
"Société générale","Lucrative",-0.572034,44.83052
"Société générale","Lucrative",-0.554557,44.822363
"Société générale","Lucrative",-0.613031,44.882059
"Société générale","Lucrative",-0.519075,44.85559
"Société générale","Lucrative",-0.685235,44.741728
"Société générale","Lucrative",-0.129449,45.039809
"Société générale","Lucrative",-0.344198,44.77202
"Société générale","Lucrative",-0.614621,44.771768
"Société générale","Lucrative",-1.05899,44.639446
"Société générale","Lucrative",-0.527291,44.682071
"Société générale","Lucrative",-0.036203,44.58259
"Société générale","Lucrative",-1.145545,44.632579
"Société générale","Lucrative",-1.079879,44.979984
"Société générale","Lucrative",-0.247315,44.553186
"Société générale","Lucrative",-0.595267,44.854934
"Société générale","Lucrative",-0.669096,44.905015
"Société générale","Lucrative",-0.241289,44.916296
"Société générale","Lucrative",-0.775029,44.83966
"Société générale","Lucrative",-0.646649,44.842518
"Société générale","Lucrative",-0.75014,45.200105
"Société générale","Lucrative",-0.647561,44.80189
"Société générale","Lucrative",-0.668187,44.795187
"Société générale","Lucrative",-0.583996,44.828336
"Société générale","Lucrative",-0.427126,44.916449
"Société générale","Lucrative",-0.714917,44.893793
"Société générale","Lucrative",0.213699,44.841211
"Société générale","Lucrative",-0.051933,44.85434
"Société générale","Lucrative",-0.579626,44.807364
"Société générale","Lucrative",-0.583721,44.765205
"Société générale","Lucrative",-0.566315,44.783684
"Société générale","Lucrative",3.485195,43.303131
"Société générale","Lucrative",3.246549,43.347866
"Société générale","Lucrative",3.246549,43.347866
"Société générale","Lucrative",3.215224,43.340997
"Société générale","Lucrative",3.894967,43.634568
"Société générale","Lucrative",3.434712,43.627311
"Société générale","Lucrative",3.877669,43.6097
"Société générale","Lucrative",3.875079,43.60538
"Société générale","Lucrative",3.466238,43.382936
"Société générale","Lucrative",3.753358,43.44677
"Société générale","Lucrative",3.704428,43.932521
"Société générale","Lucrative",3.547608,43.649785
"Société générale","Lucrative",3.903843,43.659191
"Société générale","Lucrative",3.806817,43.611865
"Société générale","Lucrative",4.092568,43.568881
"Société générale","Lucrative",3.872713,43.574549
"Société générale","Lucrative",3.937063,43.64994
"Société générale","Lucrative",4.149032,43.682581
"Société générale","Lucrative",4.011873,43.616129
"Société générale","Lucrative",3.604808,43.427093
"Société générale","Lucrative",3.880311,43.609806
"Société générale","Lucrative",3.867077,43.613149
"Société générale","Lucrative",3.880276,43.609649
"Société générale","Lucrative",3.849411,43.610514
"Société générale","Lucrative",3.880276,43.609649
"Société générale","Lucrative",3.880276,43.609649
"Société générale","Lucrative",3.88033,43.609893
"Société générale","Lucrative",3.866819,43.62563
"Société générale","Lucrative",3.901148,43.601599
"Société générale","Lucrative",3.848115,43.637779
"Société générale","Lucrative",3.868804,43.595532
"Société générale","Lucrative",3.928151,43.527665
"Société générale","Lucrative",3.424023,43.461228
"Société générale","Lucrative",3.807451,43.694646
"Société générale","Lucrative",3.83083,43.576597
"Société générale","Lucrative",3.696843,43.403183
"Société générale","Lucrative",3.676909,43.39409
"Société générale","Lucrative",3.866416,43.766037
"Société générale","Lucrative",3.291959,43.247934
"Société générale","Lucrative",-1.689139,47.855894
"Société générale","Lucrative",-1.636882,48.181927
"Société générale","Lucrative",-1.746626,48.024464
"Société générale","Lucrative",-1.617397,48.114361
"Société générale","Lucrative",-1.606404,48.118193
"Société générale","Lucrative",-1.617397,48.114361
"Société générale","Lucrative",-2.055957,48.633116
"Société générale","Lucrative",-2.025845,48.648931
"Société générale","Lucrative",-1.198225,48.351768
"Société générale","Lucrative",-1.502955,47.955421
"Société générale","Lucrative",-1.835899,48.08072
"Société générale","Lucrative",-2.08483,47.651803
"Société générale","Lucrative",-1.686731,48.126821
"Société générale","Lucrative",-1.674357,48.094691
"Société générale","Lucrative",-1.679239,48.113069
"Société générale","Lucrative",-1.677942,48.106337
"Société générale","Lucrative",-1.685483,48.110635
"Société générale","Lucrative",2.330272,48.850868
"Société générale","Lucrative",2.325127,48.844963
"Société générale","Lucrative",-1.693211,48.089245
"Société générale","Lucrative",-1.996195,48.657747
"Société générale","Lucrative",-2.008082,48.648342
"Société générale","Lucrative",-2.025304,48.646432
"Société générale","Lucrative",-2.008082,48.648342
"Société générale","Lucrative",-1.841095,48.328758
"Société générale","Lucrative",-1.603654,48.045107
"Société générale","Lucrative",-1.20855,48.123321
"Société générale","Lucrative",1.519384,46.588343
"Société générale","Lucrative",1.419861,46.888505
"Société générale","Lucrative",1.692828,46.811163
"Société générale","Lucrative",1.692828,46.811163
"Société générale","Lucrative",1.726342,46.798428
"Société générale","Lucrative",1.991212,46.948838
"Société générale","Lucrative",1.063413,46.632917
"Société générale","Lucrative",0.987775,47.414747
"Société générale","Lucrative",0.991698,47.32861
"Société générale","Lucrative",0.715597,47.343628
"Société générale","Lucrative",0.243871,47.165268
"Société générale","Lucrative",0.661333,47.353313
"Société générale","Lucrative",0.999836,47.127542
"Société générale","Lucrative",0.71374,47.286925
"Société générale","Lucrative",0.656249,47.424919
"Société générale","Lucrative",0.719677,47.389607
"Société générale","Lucrative",0.690176,47.390212
"Société générale","Lucrative",0.690176,47.390212
