"Banque","Type","Longitude","Latitude","Adresse"
"credit_mutuel","cooperative",-1.090323,49.114293,"11 RUE OCTAVE FEUILLET ,  50000 ,  ST LO"
"credit_mutuel","cooperative",-1.42284,49.378783,"24 RUE DE LA MARNE ,  50360 ,  PICAUVILLE"
"credit_mutuel","cooperative",-1.24301,49.098389,"2 PLACE DU DOCTEUR GUILLARD ,  50570 ,  MARIGNY LE LOZON"
"credit_mutuel","cooperative",-1.406601,49.186308,"5 RUE DE LA HALLE ,  50190 ,  PERIERS"
"credit_mutuel","cooperative",-1.379171,49.486832,"1 PLACE DU GENERAL DE GAULLE ,  50310 ,  MONTEBOURG"
"credit_mutuel","cooperative",-1.03781,49.051434,"14 RUE ALFRED DUROS ,  50890 ,  CONDE SUR VIRE"
"credit_mutuel","cooperative",-1.529214,49.38644,"13 PLACE AUGUSTE COUSIN ,  50390 ,  ST SAUVEUR LE VICOMTE"
"credit_mutuel","cooperative",-1.543698,49.290269,"18 PLACE DU GENERAL DE GAULLE ,  50250 ,  LA HAYE"
"credit_mutuel","cooperative",-1.265122,49.587032,"13 QUAI VAUBAN ,  50550 ,  ST VAAST LA HOUGUE"
"credit_mutuel","cooperative",-0.97976,49.035377,"4 B RUE THIERS ,  50160 ,  TORIGNY LES VILLES"
"credit_mutuel","cooperative",-1.467942,49.508776,"25 BOULEVARD DIVISION LECLERC ,  50700 ,  VALOGNES"
"credit_mutuel","cooperative",-1.56688,49.201347,"17 RUE DE LA MER ,  50710 ,  CREANCES"
"credit_mutuel","cooperative",-1.059864,48.973673,"8 PLACE JEAN CLAUDE LEMOINE ,  50420 ,  TESSY BOCAGE"
"credit_mutuel","cooperative",0.198147,48.927243,"6 RUE DU MOULIN ,  61120 ,  VIMOUTIERS"
"credit_mutuel","cooperative",0.594846,49.08924,"43 RUE DU GENERAL DE GAULLE ,  27300 ,  BERNAY"
"credit_mutuel","cooperative",0.296894,48.795962,"57 GRANDE RUE ,  61230 ,  GACE"
"credit_mutuel","cooperative",-0.941333,48.64953,"9 RAMPE DE LA COLLEGIALE ,  50140 ,  MORTAIN BOCAGE"
"credit_mutuel","cooperative",-1.190792,48.916296,"2 RUE DU GENERAL DE GAULLE ,  50410 ,  PERCY EN NORMANDIE"
"credit_mutuel","cooperative",-1.168521,48.724357,"19 PLACE DE L HOTEL DE VILLE ,  50370 ,  BRECEY"
"credit_mutuel","cooperative",-1.221541,48.836951,"12 RUE DU GENERAL DE GAULLE ,  50800 ,  VILLEDIEU LES POELES"
"credit_mutuel","cooperative",-1.093841,48.577389,"36 PLACE NATIONALE ,  50600 ,  ST HILAIRE DU HARCOUET"
"credit_mutuel","cooperative",1.757145,45.258568,"14 AVENUE WINSTON CHURCHILL ,  19000 ,  TULLE"
"credit_mutuel","cooperative",2.300717,45.542001,"47 AVENUE TURGOT ,  19203 ,  USSEL"
"credit_mutuel","cooperative",1.562386,45.170129,"2 AVENUE DU 15 AOUT 1944 ,  19360 ,  MALEMORT"
"credit_mutuel","cooperative",1.531607,45.160169,"50 BOULEVARD GENERAL KOENIG ,  19103 ,  BRIVE LA GAILLARDE"
"credit_mutuel","cooperative",1.497826,45.150409,"149 AVENUE JEAN CHARLES RIVET ,  19100 ,  BRIVE LA GAILLARDE"
"credit_mutuel","cooperative",3.247071,45.542942,"14 BOULEVARD DE LA MANLIERE ,  63500 ,  ISSOIRE"
"credit_mutuel","cooperative",3.08491,45.753223,"8 AVENUE MARECHAL LECLERC ,  63110 ,  BEAUMONT"
"credit_mutuel","cooperative",3.098751,45.763105,"2 BOULEVARD LOUIS LOUCHEUR ,  63000 ,  CLERMONT FERRAND"
"credit_mutuel","cooperative",3.883495,45.04341,"1 PLACE DU CLAUZEL ,  43009 ,  LE PUY EN VELAY"
"credit_mutuel","cooperative",3.918874,45.050569,"127 AVENUE CHARLES DUPUY ,  43700 ,  BRIVES CHARENSAC"
"credit_mutuel","cooperative",3.73958,45.55175,"23 AVENUE GEORGES CLEMENCEAU ,  63600 ,  AMBERT"
"credit_mutuel","cooperative",3.130893,45.752736,"113 AVENUE JEAN MOULIN ,  63170 ,  AUBIERE"
"credit_mutuel","cooperative",4.124161,45.143692,"1 PLACE DE LA VICTOIRE ,  43200 ,  YSSINGEAUX"
"credit_mutuel","cooperative",-0.934177,46.116895,"13 B PLACE DE LA REPUBLIQUE ,  17290 ,  AIGREFEUILLE D AUNIS"
"credit_mutuel","cooperative",-1.101004,46.108867,"32 AVENUE DES FOURNEAUX ,  17690 ,  ANGOULINS"
"credit_mutuel","cooperative",-1.090415,46.074564,"7 BOULEVARD DE LA LIBERATION ,  17340 ,  CHATELAILLON PLAGE"
"credit_mutuel","cooperative",-0.751607,46.106617,"18 RUE ERNEST BERSOT ,  17700 ,  SURGERES"
"credit_mutuel","cooperative",-1.11025,46.152709,"110 GRANDE RUE ,  17180 ,  PERIGNY"
"credit_mutuel","cooperative",-1.120936,46.135263,"53 AVENUE DU COMMANDANT LYSIACK ,  17440 ,  AYTRE"
"credit_mutuel","cooperative",-1.118055,46.185732,"5 PLACE CHARLES DE GAULLE ,  17138 ,  PUILBOREAU"
"credit_mutuel","cooperative",-1.140949,46.160009,"27 BOULEVARD JOFFRE ,  17041 ,  LA ROCHELLE"
"credit_mutuel","cooperative",-1.152406,46.14667,"10 AVENUE JEAN MONNET ,  17000 ,  LA ROCHELLE"
"credit_mutuel","cooperative",-0.806997,46.243636,"2 RUE DU BUSSIN ,  17170 ,  COURCON"
"credit_mutuel","cooperative",-1.153118,46.160222,"32 RUE DUPATY ,  17000 ,  LA ROCHELLE"
"credit_mutuel","cooperative",-1.14575,46.190084,"1 RUE DU BOIS D HURE ,  17140 ,  LAGORD"
"credit_mutuel","cooperative",-0.896465,45.951849,"1 RUE LOUIS PASTEUR ,  17430 ,  TONNAY CHARENTE"
"credit_mutuel","cooperative",-1.094846,45.9873,"32 RUE DE LA HALLE ,  17450 ,  FOURAS"
"credit_mutuel","cooperative",-0.959365,45.935739,"36 B RUE JEAN JAURES ,  17300 ,  ROCHEFORT"
"credit_mutuel","cooperative",-1.184508,46.164898,"259 AVENUE CARNOT ,  17000 ,  LA ROCHELLE"
"credit_mutuel","cooperative",-0.960487,45.925854,"79 AVENUE DU 11 NOVEMBRE 1918 ,  17300 ,  ROCHEFORT"
"credit_mutuel","cooperative",-0.989901,46.303953,"101 ROUTE DE LA ROCHELLE ,  17230 ,  MARANS"
"credit_mutuel","cooperative",-0.671078,46.195577,"3 RUE RENE CAILLE ,  79210 ,  MAUZE SUR LE MIGNON"
"credit_mutuel","cooperative",-0.948684,46.330992,"5 RUE NATIONALE ,  85770 ,  L ILE D ELLE"
"credit_mutuel","cooperative",-1.325969,46.180085,"12 RUE DES CAILLOTIERES ,  17630 ,  LA FLOTTE"
"credit_mutuel","cooperative",-1.306947,45.943108,"32 RUE DE LA REPUBLIQUE ,  17310 ,  ST PIERRE D OLERON"
"credit_mutuel","cooperative",-1.194695,45.886841,"1 BOULEVARD THIERS ,  17480 ,  LE CHATEAU D OLERON"
"credit_mutuel","cooperative",-1.420438,46.195513,"12 ROUTE DE SAINT MARTIN ,  17670 ,  LA COUARDE SUR MER"
"credit_mutuel","cooperative",-0.303638,45.527866,"2 RUE DE LA PART DES ANGES ,  17520 ,  ARCHIAC"
"credit_mutuel","cooperative",-0.438379,45.447513,"23 AVENUE VICTOR HUGO ,  17500 ,  JONZAC"
"credit_mutuel","cooperative",-0.549397,45.579383,"1 COURS ALSACE LORRAINE ,  17800 ,  PONS"
"credit_mutuel","cooperative",-0.570029,45.37584,"103 T AVENUE DE LA REPUBLIQUE ,  17150 ,  MIRAMBEAU"
"credit_mutuel","cooperative",-0.404553,45.289179,"BOULEVARD DE SAINTONGE ,  17130 ,  MONTENDRE"
"credit_mutuel","cooperative",-0.555436,45.717214,"18 AVENUE CHARLES DE GAULLE ,  17610 ,  CHANIERS"
"credit_mutuel","cooperative",-0.677054,45.574705,"3 ZONE ARTISANALE DE PIED SEC ,  17260 ,  GEMOZAC"
"credit_mutuel","cooperative",-0.187407,45.216371,"5 AVENUE DE LA REPUBLIQUE ,  17270 ,  MONTGUYON"
"credit_mutuel","cooperative",-0.628405,45.747147,"1 RUE EUGENE FROMENTIN ,  17100 ,  SAINTES"
"credit_mutuel","cooperative",-0.657508,45.745315,"90 COURS PAUL DOUMER ,  17100 ,  SAINTES"
"credit_mutuel","cooperative",-0.31977,45.867548,"1 RUE D ANGOULEME ,  17160 ,  MATHA"
"credit_mutuel","cooperative",-0.834895,45.584786,"26 BOULEVARD DES DANDONNEAUX ,  17120 ,  COZES"
"credit_mutuel","cooperative",-0.011635,45.157931,"1 PLACE DE LA VICTOIRE ,  17360 ,  ST AIGULIN"
"credit_mutuel","cooperative",-0.671428,45.871829,"1 RUE FOND BOULET ,  17350 ,  ST SAVINIEN"
"credit_mutuel","cooperative",-0.521645,45.944322,"14 RUE GAMBETTA ,  17400 ,  ST JEAN D ANGELY"
"credit_mutuel","cooperative",-0.923082,45.672748,"18 B RUE EUGENE MOUSNIER ,  17600 ,  SAUJON"
"credit_mutuel","cooperative",-0.997603,45.602681,"4 PLACE DE VERDUN ,  17110 ,  ST GEORGES DE DIDONNE"
"credit_mutuel","cooperative",-0.346395,46.020605,"22 PLACE ARISTIDE BRIAND ,  17470 ,  AULNAY"
"credit_mutuel","cooperative",-0.870352,45.829411,"68 AVENUE ANDRE MALRAUX ,  17250 ,  PONT L ABBE D ARNOULT"
"credit_mutuel","cooperative",-1.030445,45.626885,"69 BOULEVARD ARISTIDE BRIAND ,  17200 ,  ROYAN"
"credit_mutuel","cooperative",-1.513439,46.204158,"20 ROUTE DE SAINT CLEMENT ,  17590 ,  ARS EN RE"
"credit_mutuel","cooperative",-1.434463,46.345119,"70 AVENUE VICTOR HUGO ,  85360 ,  LA TRANCHE SUR MER"
"credit_mutuel","cooperative",-1.311592,46.337336,"1 RUE DU PONT NEUF ,  85460 ,  L AIGUILLON SUR MER"
"credit_mutuel","cooperative",-1.576521,46.417148,"7 PLACE DE L HOTEL DE VILLE ,  85520 ,  JARD SUR MER"
"credit_mutuel","cooperative",-1.401443,46.408814,"16 RUE NATIONALE ,  85750 ,  ANGLES"
"credit_mutuel","cooperative",-1.49032,46.424456,"1 RUE DE LA LIBERTE ,  85560 ,  LONGEVILLE SUR MER"
"credit_mutuel","cooperative",-1.250905,46.353291,"4 PLACE DE L ABBAYE ,  85580 ,  ST MICHEL EN L HERM"
"credit_mutuel","cooperative",-1.493166,46.470423,"3 RUE DU BOIS VILAIS ,  85440 ,  AVRILLE"
"credit_mutuel","cooperative",-1.618703,46.466795,"17 RUE DU CHATEAU ,  85440 ,  TALMONT ST HILAIRE"
"credit_mutuel","cooperative",-1.426678,46.490644,"22 AVENUE NAPOLEON 1ER ,  85540 ,  MOUTIERS LES MAUXFAITS"
"credit_mutuel","cooperative",-1.141532,45.769037,"7 PLACE GAMBETTA ,  17390 ,  LA TREMBLADE"
"credit_mutuel","cooperative",-1.095742,45.826389,"11 RUE DES ENTREPRENEURS ,  17320 ,  MARENNES"
"credit_mutuel","cooperative",-1.046807,45.649183,"102 RUE DE LA ROCHE ,  17640 ,  VAUX SUR MER"
"credit_mutuel","cooperative",-0.857718,46.362996,"RUE GEORGES CLEMENCEAU ,  85770 ,  VIX"
"credit_mutuel","cooperative",-0.739548,46.370794,"12 RUE DU CHAMP DE FOIRE ,  85420 ,  MAILLEZAIS"
"credit_mutuel","cooperative",-0.540813,46.254006,"1 A RUE PASTEUR ,  79270 ,  FRONTENAY ROHAN ROHAN"
"credit_mutuel","cooperative",-0.554728,46.315986,"455 AVENUE DU MARAIS POITEVIN ,  79460 ,  MAGNE"
"credit_mutuel","cooperative",-0.596946,46.368602,"7 RUE DE LA COMBE ,  85490 ,  BENET"
"credit_mutuel","cooperative",-1.022757,46.392377,"2 RUE DE L AN VI ,  85450 ,  CHAILLE LES MARAIS"
"credit_mutuel","cooperative",-0.808726,46.452188,"31 RUE FRANCOIS ROY ,  85200 ,  FONTENAY LE COMTE"
"credit_mutuel","cooperative",-0.801516,46.464689,"53 RUE DE LA REPUBLIQUE ,  85200 ,  FONTENAY LE COMTE"
"credit_mutuel","cooperative",-1.026276,46.470716,"15 RUE DU 8 MAI 1945 ,  85370 ,  NALLIERS"
"credit_mutuel","cooperative",-1.165739,46.455045,"10 PLACE DES ACACIAS ,  85401 ,  LUCON"
"credit_mutuel","cooperative",-0.218882,46.143203,"5 RUE DU COMMERCE ,  79170 ,  BRIOUX SUR BOUTONNE"
"credit_mutuel","cooperative",-0.068794,46.108961,"22 PLACE CAIL ,  79110 ,  CHEF BOUTONNE"
"credit_mutuel","cooperative",-0.145118,46.222265,"20 PLACE DU MARCHE ,  79500 ,  MELLE"
"credit_mutuel","cooperative",0.107087,46.133859,"85 GRANDE RUE ,  79190 ,  SAUZE VAUSSAIS"
"credit_mutuel","cooperative",-0.222765,46.267302,"68 AVENUE DE NIORT ,  79370 ,  CELLES SUR BELLE"
"credit_mutuel","cooperative",-0.573653,44.843075,"29 RUE ESPRIT DES LOIS ,  33075 ,  BORDEAUX"
"credit_mutuel","cooperative",0.169158,44.500958,"50 BOULEVARD RAYMOND FOURCADE ,  47200 ,  MARMANDE"
"credit_mutuel","cooperative",-0.428713,46.298838,"1817 ROUTE DE NIORT ,  79230 ,  AIFFRES"
"credit_mutuel","cooperative",2.392756,47.081506,"40 RUE D AURON ,  18000 ,  BOURGES"
"credit_mutuel","cooperative",2.401441,47.079937,"1 RUE DE SARREBOURG ,  18000 ,  BOURGES"
"credit_mutuel","cooperative",2.418746,47.09482,"ROUTE DE LA CHARITE ,  18000 ,  BOURGES"
"credit_mutuel","cooperative",2.381709,47.098523,"62 ROUTE D ORLEANS ,  18230 ,  ST DOULCHARD"
"credit_mutuel","cooperative",2.065605,47.222421,"9 RUE BLANCHE BARON ,  18102 ,  VIERZON"
"credit_mutuel","cooperative",1.99198,46.948394,"1 RUE DE LA REPUBLIQUE ,  36100 ,  ISSOUDUN"
"credit_mutuel","cooperative",2.924067,47.410201,"1 RUE SAINT JACQUES ,  58200 ,  COSNE COURS SUR LOIRE"
"credit_mutuel","cooperative",1.743428,47.361094,"1 PLACE DU GENERAL DE GAULLE ,  41200 ,  ROMORANTIN LANTHENAY"
"credit_mutuel","cooperative",1.701515,46.826072,"3 ROUTE D ISSOUDUN ,  36130 ,  DEOLS"
"credit_mutuel","cooperative",1.692763,46.811653,"5 RUE JEAN JAURES ,  36000 ,  CHATEAUROUX"
"credit_mutuel","cooperative",1.661792,46.790591,"33 AVENUE D OCCITANIE ,  36250 ,  ST MAUR"
"credit_mutuel","cooperative",2.630433,47.684559,"26 RUE GAMBETTA ,  45500 ,  GIEN"
"credit_mutuel","cooperative",2.375238,47.765389,"5 RUE DES HUILIERS ,  45600 ,  SULLY SUR LOIRE"
"credit_mutuel","cooperative",1.941536,47.721946,"69 RUE DU GENERAL LECLERC ,  45240 ,  LA FERTE ST AUBIN"
"credit_mutuel","cooperative",1.428736,47.419464,"1 RUE PIERRE HENRI MAUGER ,  41700 ,  LE CONTROIS EN SOLOGNE"
"credit_mutuel","cooperative",2.219279,47.865113,"2 PLACE ARISTIDE BRIAND ,  45110 ,  CHATEAUNEUF SUR LOIRE"
"credit_mutuel","cooperative",1.919619,47.84354,"77 RUE DE CHAMPAGNE ,  45160 ,  OLIVET"
"credit_mutuel","cooperative",2.025141,47.897094,"127 AVENUE NATIONALE ,  45430 ,  CHECY"
"credit_mutuel","cooperative",2.733208,47.975495,"1298 AVENUE D ANTIBES ,  45200 ,  AMILLY"
"credit_mutuel","cooperative",1.369456,47.566312,"185 RUE DES CLOUSEAUX ,  41350 ,  ST GERVAIS LA FORET"
"credit_mutuel","cooperative",1.185695,47.342967,"55 RUE NATIONALE ,  41400 ,  MONTRICHARD VAL DE CHER"
"credit_mutuel","cooperative",1.334982,47.58554,"2 RUE DU COMMERCE ,  41000 ,  BLOIS"
"credit_mutuel","cooperative",1.201621,45.510515,"34 PLACE DE LA NATION ,  87500 ,  ST YRIEIX LA PERCHE"
"credit_mutuel","cooperative",1.320275,45.81358,"4 ALLEE D ITALIE ,  87220 ,  FEYTIAT"
"credit_mutuel","cooperative",1.306809,45.836501,"20 PLACE DU COMMERCE ,  87350 ,  PANAZOL"
"credit_mutuel","cooperative",1.274254,45.824905,"80 AVENUE MAL D LATTRE DE TASSIGNY ,  87000 ,  LIMOGES"
"credit_mutuel","cooperative",1.234282,45.818757,"26 AVENUE MARTIN LUTHER KING ,  87000 ,  LIMOGES"
"credit_mutuel","cooperative",1.136267,45.796586,"53 AVENUE DU PRESIDENT WILSON ,  87700 ,  AIXE SUR VIENNE"
"credit_mutuel","cooperative",1.264958,45.832082,"13 PLACE JOURDAN ,  87000 ,  LIMOGES"
"credit_mutuel","cooperative",1.259177,45.84334,"61 AVENUE DU GENERAL LECLERC ,  87100 ,  LIMOGES"
"credit_mutuel","cooperative",1.23337,45.841171,"14 RUE GEORGES BRIQUET ,  87100 ,  LIMOGES"
"credit_mutuel","cooperative",1.324337,45.865658,"7 RUE PASTEUR ,  87410 ,  LE PALAIS SUR VIENNE"
"credit_mutuel","cooperative",1.238322,45.869566,"91 AVENUE DE LIMOGES ,  87270 ,  COUZEIX"
"credit_mutuel","cooperative",1.311023,45.899099,"1 RUE JEAN MONNET ,  87570 ,  RILHAC RANCON"
"credit_mutuel","cooperative",0.900639,45.888766,"27 BOULEVARD VICTOR HUGO ,  87200 ,  ST JUNIEN"
"credit_mutuel","cooperative",5.112628,47.522558,"23 RUE DOMINIQUE ANCEMOT ,  21120 ,  IS SUR TILLE"
"credit_mutuel","cooperative",4.542415,47.396405,"44 RUE HUBERT LANGUET ,  21350 ,  VITTEAUX"
"credit_mutuel","cooperative",5.16755,47.580301,"1 AVENUE EDOUARD SPAHR ,  21260 ,  SELONGEY"
"credit_mutuel","cooperative",4.334108,47.491509,"3 RUE DE LA LIBERTE ,  21140 ,  SEMUR EN AUXOIS"
"credit_mutuel","cooperative",4.97278,47.339368,"9 AVENUE FRANCOIS MITTERRAND ,  21370 ,  PLOMBIERES LES DIJON"
"credit_mutuel","cooperative",5.05096,47.367094,"4 RUE JEANNE BARRET ,  21000 ,  DIJON"
"credit_mutuel","cooperative",5.045263,47.354608,"1 AVENUE DE LA DECOUVERTE ,  21000 ,  DIJON"
"credit_mutuel","cooperative",5.046884,47.353526,"24 AVENUE ALBERT CAMUS ,  21098 ,  DIJON"
"credit_mutuel","cooperative",5.046658,47.353722,"26 AVENUE ALBERT CAMUS ,  21000 ,  DIJON"
"credit_mutuel","cooperative",5.012352,47.33669,"34 BOULEVARD DE TROYES ,  21240 ,  TALANT"
"credit_mutuel","cooperative",5.031561,47.338111,"37 RUE DU FAUBOURG SAINT NICOLAS ,  21121 ,  FONTAINE LES DIJON"
"credit_mutuel","cooperative",5.03394,47.323863,"12 PLACE DARCY ,  21054 ,  DIJON"
"credit_mutuel","cooperative",5.034609,47.323613,"10 PLACE DARCY ,  21054 ,  DIJON"
"credit_mutuel","cooperative",5.050434,47.329314,"15 BOULEVARD DE LA MARNE ,  21000 ,  DIJON"
"credit_mutuel","cooperative",5.018291,47.313824,"67 AVENUE GUSTAVE EIFFEL ,  21000 ,  DIJON"
"credit_mutuel","cooperative",5.066945,47.331928,"2 PLACE GALILEE ,  21000 ,  DIJON"
"credit_mutuel","cooperative",4.488726,47.132842,"8 RUE SAULNIER ,  21230 ,  ARNAY LE DUC"
"credit_mutuel","cooperative",4.555085,47.263081,"11 AVENUE GENERAL DE GAULLE ,  21320 ,  POUILLY EN AUXOIS"
"credit_mutuel","cooperative",4.296128,46.952784,"14 B AVENUE CHARLES DE GAULLE ,  71400 ,  AUTUN"
"credit_mutuel","cooperative",4.23048,47.278866,"3 RUE DE LA FOIRE ,  21210 ,  SAULIEU"
"credit_mutuel","cooperative",4.782762,46.973724,"14 RUE CHARLES GIRAUD ,  21190 ,  MEURSAULT"
"credit_mutuel","cooperative",4.844443,47.040975,"14 RUE GUSTAVE EIFFEL ,  21200 ,  BEAUNE"
"credit_mutuel","cooperative",4.835878,47.022961,"6 PLACE FLEURY ,  21200 ,  BEAUNE"
"credit_mutuel","cooperative",4.841623,47.021062,"26 RUE DU FAUBOURG MADELEINE ,  21200 ,  BEAUNE"
"credit_mutuel","cooperative",4.752338,46.910408,"2 RUE DU BOURG ,  71150 ,  CHAGNY"
"credit_mutuel","cooperative",4.952866,47.13733,"5 RUE DU 18 DECEMBRE ,  21704 ,  NUITS ST GEORGES"
"credit_mutuel","cooperative",4.43824,46.805028,"59 RUE MARECHAL FOCH ,  71200 ,  LE CREUSOT"
"credit_mutuel","cooperative",4.420995,46.806227,"16 RUE JEAN JAURES ,  71200 ,  LE CREUSOT"
"credit_mutuel","cooperative",4.980279,47.228843,"1 ROUTE DE BEAUNE ,  21220 ,  GEVREY CHAMBERTIN"
"credit_mutuel","cooperative",4.468618,46.750566,"63 AVENUE DE LA REPUBLIQUE ,  71210 ,  MONTCHANIN"
"credit_mutuel","cooperative",5.003583,47.279832,"18 PLACE DU PETIT FORUM ,  21160 ,  MARSANNAY LA COTE"
"credit_mutuel","cooperative",5.012613,47.287567,"119 AVENUE ROLAND CARRAZ ,  21300 ,  CHENOVE"
"credit_mutuel","cooperative",5.388676,47.192694,"104 RUE EMILE GRUET ,  21130 ,  AUXONNE"
"credit_mutuel","cooperative",5.41575,47.304611,"43 RUE DU 8 MAI 1945 ,  21270 ,  PONTAILLER SUR SAONE"
"credit_mutuel","cooperative",5.222486,47.241028,"4 RUE PASTEUR ,  21110 ,  GENLIS"
"credit_mutuel","cooperative",5.480902,47.088723,"34 AVENUE LEON JOUHAUX ,  39102 ,  DOLE"
"credit_mutuel","cooperative",5.262689,47.104014,"7 A AVENUE DE LA GARE D EAU ,  21170 ,  ST JEAN DE LOSNE"
"credit_mutuel","cooperative",5.494702,47.092891,"29 RUE MARCEL AYME ,  39102 ,  DOLE"
"credit_mutuel","cooperative",5.215074,47.133506,"19 PLACE DE L HOTEL DE VILLE ,  21470 ,  BRAZEY EN PLAINE"
"credit_mutuel","cooperative",5.413506,47.042386,"4 AVENUE KENNEDY ,  39500 ,  TAVAUX"
"credit_mutuel","cooperative",5.134641,47.298977,"2 PLACE DE LA LIBERTE ,  21800 ,  CHEVIGNY ST SAUVEUR"
"credit_mutuel","cooperative",5.316808,47.399364,"34 GRANDE RUE ,  21310 ,  MIREBEAU SUR BEZE"
"credit_mutuel","cooperative",5.110444,47.313319,"4 PLACE CENTRALE ROGER REMOND ,  21800 ,  QUETIGNY"
"credit_mutuel","cooperative",5.063198,47.285371,"18 ROUTE DE DIJON ,  21600 ,  LONGVIC"
"credit_mutuel","cooperative",5.102232,47.3367,"605 ROUTE DE GRAY ,  21850 ,  ST APOLLINAIRE"
"credit_mutuel","cooperative",5.061317,47.317305,"63 RUE DE MIRANDE ,  21000 ,  DIJON"
"credit_mutuel","cooperative",5.147566,46.995686,"4 GR DU FG SAINT GEORGES ,  21250 ,  SEURRE"
"credit_mutuel","cooperative",5.039804,47.308309,"30 RUE CHEVREUL ,  21000 ,  DIJON"
"credit_mutuel","cooperative",5.043568,47.321416,"1 RUE LAMONNOYE ,  21000 ,  DIJON"
"credit_mutuel","cooperative",5.024179,46.896451,"12 PLACE DE LA LIBERTE ,  71350 ,  VERDUN SUR LE DOUBS"
"credit_mutuel","cooperative",4.810854,46.796698,"38 AVENUE CONDORCET ,  71880 ,  CHATENOY LE ROYAL"
"credit_mutuel","cooperative",4.173127,47.507161,"PLACE DU JEU DE PAUME ,  21460 ,  EPOISSES"
"credit_mutuel","cooperative",3.907531,47.488463,"35 GRANDE RUE ARISTIDE BRIAND ,  89200 ,  AVALLON"
"credit_mutuel","cooperative",3.579237,47.797386,"13 AVENUE JEAN JAURES ,  89000 ,  AUXERRE"
"credit_mutuel","cooperative",3.56892,47.795302,"12 PLACE CHARLES LEPERE ,  89000 ,  AUXERRE"
"credit_mutuel","cooperative",3.56491,47.807295,"30 AVENUE CHARLES DE GAULLE ,  89000 ,  AUXERRE"
"credit_mutuel","cooperative",5.369715,47.52549,"PLACE HENRI IV ,  21610 ,  FONTAINE FRANCAISE"
"credit_mutuel","cooperative",5.588994,47.448626,"5 BOULEVARD DES GRANDS MOULINS ,  70100 ,  GRAY"
"credit_mutuel","cooperative",5.763449,47.289458,"2 RUE FERNAND PERROT ,  70150 ,  MARNAY"
"credit_mutuel","cooperative",1.488127,46.23464,"26 BOULEVARD JEAN MOULIN ,  23300 ,  LA SOUTERRAINE"
"credit_mutuel","cooperative",1.048134,46.122184,"2 RUE LOUIS JOUVET ,  87300 ,  BELLAC"
"credit_mutuel","cooperative",0.869411,46.427146,"14 BOULEVARD GAMBETTA ,  86500 ,  MONTMORILLON"
"credit_mutuel","cooperative",0.725882,46.403397,"23 ROUTE DE MONTMORILLON ,  86320 ,  LUSSAC LES CHATEAUX"
"credit_mutuel","cooperative",6.845462,47.483854,"14 ALLEE DU CHENE ,  25400 ,  AUDINCOURT"
"credit_mutuel","cooperative",6.832736,47.464741,"16 RUE ETIENNE OEHMICHEN ,  25700 ,  VALENTIGNEY"
"credit_mutuel","cooperative",6.860448,47.461178,"118 RUE DU GENERAL LECLERC ,  25230 ,  SELONCOURT"
"credit_mutuel","cooperative",6.815381,47.49896,"ZAC DU PIED DES GOUTTES ,  25200 ,  MONTBELIARD"
"credit_mutuel","cooperative",6.863699,47.506462,"3 AVENUE DU GEN CHARLES DE GAULLE ,  25460 ,  ETUPES"
"credit_mutuel","cooperative",6.833201,47.514366,"7 RUE DE PONTARLIER ,  25600 ,  SOCHAUX"
"credit_mutuel","cooperative",6.79545,47.507262,"2 IMPASSE DES GRAVIERS ,  25200 ,  MONTBELIARD"
"credit_mutuel","cooperative",6.796236,47.509835,"6 RUE GEORGES CLEMENCEAU ,  25200 ,  MONTBELIARD"
"credit_mutuel","cooperative",6.820798,47.444849,"2 RUE DU 17 NOVEMBRE ,  25350 ,  MANDEURE"
"credit_mutuel","cooperative",6.82264,47.527216,"20 RUE PIERRE CURIE ,  25200 ,  GRAND CHARMONT"
"credit_mutuel","cooperative",6.797673,47.526354,"2 RUE DU CHAMP DU MOULIN ,  25200 ,  BETHONCOURT"
"credit_mutuel","cooperative",6.925803,47.485378,"2 RUE PIERRE BEUCLER ,  90500 ,  BEAUCOURT"
"credit_mutuel","cooperative",6.862276,47.569837,"10 GRANDE RUE ,  90400 ,  TREVENANS"
"credit_mutuel","cooperative",6.973221,47.538142,"33 RUE GENERAL LECLERC ,  90600 ,  GRANDVILLARS"
"credit_mutuel","cooperative",6.768033,47.388343,"2 A RUE DES BUIS ,  25150 ,  PONT DE ROIDE VERMONDANS"
"credit_mutuel","cooperative",6.76455,47.579249,"38 AVENUE LEON JOUHAUX ,  70400 ,  HERICOURT"
"credit_mutuel","cooperative",7.001074,47.512865,"32 FAUBOURG DE BELFORT ,  90101 ,  DELLE"
"credit_mutuel","cooperative",6.862797,47.615331,"7 RUE D ANDELNANS ,  90400 ,  DANJOUTIN"
"credit_mutuel","cooperative",6.832436,47.619639,"47 GR FRANCOIS MITTERRAND ,  90800 ,  BAVILLIERS"
"credit_mutuel","cooperative",6.842445,47.637078,"1 RUE JEAN DOLLFUS ,  90000 ,  BELFORT"
"credit_mutuel","cooperative",6.356214,47.348479,"20 RUE DE LA PRAIRIE ,  25114 ,  BAUME LES DAMES"
